"grande_regiao","idade_da_mae_na_ocasiao_do_parto","ano","mes_do_nascimento","sexo","hospital","domicilio"
"Sul","49 anos",2012,"Dezembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Janeiro","Homens",1,"-"
"Sul","49 anos",2013,"Janeiro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2013,"Fevereiro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Março","Homens",NA,"-"
"Sul","49 anos",2013,"Março","Mulheres",1,"-"
"Sul","49 anos",2013,"Abril","Homens",1,"1"
"Sul","49 anos",2013,"Abril","Mulheres",1,"-"
"Sul","49 anos",2013,"Maio","Homens",NA,"-"
"Sul","49 anos",2013,"Maio","Mulheres",1,"-"
"Sul","49 anos",2013,"Junho","Homens",NA,"-"
"Sul","49 anos",2013,"Junho","Mulheres",NA,"-"
"Sul","49 anos",2013,"Julho","Homens",1,"-"
"Sul","49 anos",2013,"Julho","Mulheres",NA,"-"
"Sul","49 anos",2013,"Agosto","Homens",NA,"-"
"Sul","49 anos",2013,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2013,"Setembro","Homens",NA,"-"
"Sul","49 anos",2013,"Setembro","Mulheres",1,"-"
"Sul","49 anos",2013,"Outubro","Homens",NA,"-"
"Sul","49 anos",2013,"Outubro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Novembro","Homens",NA,"-"
"Sul","49 anos",2013,"Novembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Dezembro","Homens",NA,"-"
"Sul","49 anos",2013,"Dezembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Janeiro","Homens",NA,"-"
"Sul","49 anos",2013,"Janeiro","Mulheres",1,"-"
"Sul","49 anos",2013,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2013,"Fevereiro","Mulheres",1,"-"
"Sul","49 anos",2013,"Março","Homens",NA,"-"
"Sul","49 anos",2013,"Março","Mulheres",1,"-"
"Sul","49 anos",2013,"Abril","Homens",NA,"-"
"Sul","49 anos",2013,"Abril","Mulheres",NA,"-"
"Sul","49 anos",2013,"Maio","Homens",NA,"-"
"Sul","49 anos",2013,"Maio","Mulheres",NA,"-"
"Sul","49 anos",2013,"Junho","Homens",NA,"-"
"Sul","49 anos",2013,"Junho","Mulheres",NA,"-"
"Sul","49 anos",2013,"Julho","Homens",3,"-"
"Sul","49 anos",2013,"Julho","Mulheres",NA,"-"
"Sul","49 anos",2013,"Agosto","Homens",NA,"-"
"Sul","49 anos",2013,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2013,"Setembro","Homens",1,"-"
"Sul","49 anos",2013,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Outubro","Homens",2,"-"
"Sul","49 anos",2013,"Outubro","Mulheres",1,"-"
"Sul","49 anos",2013,"Novembro","Homens",NA,"-"
"Sul","49 anos",2013,"Novembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Dezembro","Homens",1,"-"
"Sul","49 anos",2013,"Dezembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Janeiro","Homens",NA,"-"
"Sul","49 anos",2013,"Janeiro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Fevereiro","Homens",NA,"-"
"Sul","49 anos",2013,"Fevereiro","Mulheres",1,"-"
"Sul","49 anos",2013,"Março","Homens",NA,"1"
"Sul","49 anos",2013,"Março","Mulheres",NA,"-"
"Sul","49 anos",2013,"Abril","Homens",NA,"-"
"Sul","49 anos",2013,"Abril","Mulheres",NA,"-"
"Sul","49 anos",2013,"Maio","Homens",NA,"-"
"Sul","49 anos",2013,"Maio","Mulheres",3,"-"
"Sul","49 anos",2013,"Junho","Homens",1,"-"
"Sul","49 anos",2013,"Junho","Mulheres",NA,"-"
"Sul","49 anos",2013,"Julho","Homens",1,"-"
"Sul","49 anos",2013,"Julho","Mulheres",1,"-"
"Sul","49 anos",2013,"Agosto","Homens",NA,"-"
"Sul","49 anos",2013,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2013,"Setembro","Homens",NA,"-"
"Sul","49 anos",2013,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Outubro","Homens",2,"-"
"Sul","49 anos",2013,"Outubro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Novembro","Homens",1,"-"
"Sul","49 anos",2013,"Novembro","Mulheres",2,"-"
"Sul","49 anos",2013,"Dezembro","Homens",2,"-"
"Sul","49 anos",2013,"Dezembro","Mulheres",1,"-"
"Sul","49 anos",2013,"Janeiro","Homens",1,"-"
"Sul","49 anos",2013,"Janeiro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2013,"Fevereiro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Março","Homens",2,"-"
"Sul","49 anos",2013,"Março","Mulheres",NA,"-"
"Sul","49 anos",2013,"Abril","Homens",1,"1"
"Sul","49 anos",2013,"Abril","Mulheres",1,"-"
"Sul","49 anos",2013,"Maio","Homens",NA,"-"
"Sul","49 anos",2013,"Maio","Mulheres",NA,"-"
"Sul","49 anos",2013,"Junho","Homens",1,"-"
"Sul","49 anos",2013,"Junho","Mulheres",1,"-"
"Sul","49 anos",2013,"Julho","Homens",NA,"-"
"Sul","49 anos",2013,"Julho","Mulheres",NA,"-"
"Sul","49 anos",2013,"Agosto","Homens",NA,"-"
"Sul","49 anos",2013,"Agosto","Mulheres",1,"-"
"Sul","49 anos",2013,"Setembro","Homens",2,"-"
"Sul","49 anos",2013,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Outubro","Homens",NA,"-"
"Sul","49 anos",2013,"Outubro","Mulheres",1,"-"
"Sul","49 anos",2013,"Novembro","Homens",NA,"-"
"Sul","49 anos",2013,"Novembro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Dezembro","Homens",NA,"-"
"Sul","49 anos",2013,"Dezembro","Mulheres",1,"-"
"Sul","49 anos",2013,"Janeiro","Homens",NA,"1"
"Sul","49 anos",2013,"Janeiro","Mulheres",1,"-"
"Sul","49 anos",2013,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2013,"Fevereiro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Março","Homens",NA,"-"
"Sul","49 anos",2013,"Março","Mulheres",2,"-"
"Sul","49 anos",2013,"Abril","Homens",1,"-"
"Sul","49 anos",2013,"Abril","Mulheres",1,"-"
"Sul","49 anos",2013,"Maio","Homens",NA,"-"
"Sul","49 anos",2013,"Maio","Mulheres",NA,"-"
"Sul","49 anos",2013,"Junho","Homens",1,"-"
"Sul","49 anos",2013,"Junho","Mulheres",1,"-"
"Sul","49 anos",2013,"Julho","Homens",NA,"-"
"Sul","49 anos",2013,"Julho","Mulheres",NA,"-"
"Sul","49 anos",2013,"Agosto","Homens",2,"-"
"Sul","49 anos",2013,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2013,"Setembro","Homens",1,"-"
"Sul","49 anos",2013,"Setembro","Mulheres",1,"-"
"Sul","49 anos",2013,"Outubro","Homens",NA,"-"
"Sul","49 anos",2013,"Outubro","Mulheres",NA,"-"
"Sul","49 anos",2013,"Novembro","Homens",1,"-"
"Sul","49 anos",2013,"Novembro","Mulheres",1,"-"
"Sul","49 anos",2013,"Dezembro","Homens",NA,"-"
"Sul","49 anos",2013,"Dezembro","Mulheres",1,"-"
"Sul","49 anos",2014,"Janeiro","Homens",NA,"-"
"Sul","49 anos",2014,"Janeiro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2014,"Fevereiro","Mulheres",2,"-"
"Sul","49 anos",2014,"Março","Homens",1,"-"
"Sul","49 anos",2014,"Março","Mulheres",NA,"-"
"Sul","49 anos",2014,"Abril","Homens",1,"-"
"Sul","49 anos",2014,"Abril","Mulheres",NA,"-"
"Sul","49 anos",2014,"Maio","Homens",2,"-"
"Sul","49 anos",2014,"Maio","Mulheres",2,"-"
"Sul","49 anos",2014,"Junho","Homens",NA,"-"
"Sul","49 anos",2014,"Junho","Mulheres",NA,"-"
"Sul","49 anos",2014,"Julho","Homens",NA,"-"
"Sul","49 anos",2014,"Julho","Mulheres",NA,"-"
"Sul","49 anos",2014,"Agosto","Homens",NA,"-"
"Sul","49 anos",2014,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2014,"Setembro","Homens",NA,"-"
"Sul","49 anos",2014,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Outubro","Homens",1,"-"
"Sul","49 anos",2014,"Outubro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Novembro","Homens",1,"-"
"Sul","49 anos",2014,"Novembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Dezembro","Homens",2,"-"
"Sul","49 anos",2014,"Dezembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Janeiro","Homens",NA,"-"
"Sul","49 anos",2014,"Janeiro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2014,"Fevereiro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Março","Homens",3,"-"
"Sul","49 anos",2014,"Março","Mulheres",NA,"-"
"Sul","49 anos",2014,"Abril","Homens",NA,"-"
"Sul","49 anos",2014,"Abril","Mulheres",1,"-"
"Sul","49 anos",2014,"Maio","Homens",NA,"-"
"Sul","49 anos",2014,"Maio","Mulheres",1,"-"
"Sul","49 anos",2014,"Junho","Homens",2,"-"
"Sul","49 anos",2014,"Junho","Mulheres",NA,"-"
"Sul","49 anos",2014,"Julho","Homens",2,"-"
"Sul","49 anos",2014,"Julho","Mulheres",2,"-"
"Sul","49 anos",2014,"Agosto","Homens",1,"-"
"Sul","49 anos",2014,"Agosto","Mulheres",1,"-"
"Sul","49 anos",2014,"Setembro","Homens",3,"-"
"Sul","49 anos",2014,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Outubro","Homens",1,"-"
"Sul","49 anos",2014,"Outubro","Mulheres",1,"-"
"Sul","49 anos",2014,"Novembro","Homens",NA,"-"
"Sul","49 anos",2014,"Novembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Dezembro","Homens",2,"-"
"Sul","49 anos",2014,"Dezembro","Mulheres",2,"-"
"Sul","49 anos",2014,"Janeiro","Homens",2,"-"
"Sul","49 anos",2014,"Janeiro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2014,"Fevereiro","Mulheres",1,"-"
"Sul","49 anos",2014,"Março","Homens",1,"-"
"Sul","49 anos",2014,"Março","Mulheres",NA,"-"
"Sul","49 anos",2014,"Abril","Homens",1,"-"
"Sul","49 anos",2014,"Abril","Mulheres",NA,"-"
"Sul","49 anos",2014,"Maio","Homens",NA,"-"
"Sul","49 anos",2014,"Maio","Mulheres",NA,"-"
"Sul","49 anos",2014,"Junho","Homens",3,"-"
"Sul","49 anos",2014,"Junho","Mulheres",NA,"-"
"Sul","49 anos",2014,"Julho","Homens",1,"-"
"Sul","49 anos",2014,"Julho","Mulheres",1,"-"
"Sul","49 anos",2014,"Agosto","Homens",NA,"-"
"Sul","49 anos",2014,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2014,"Setembro","Homens",NA,"-"
"Sul","49 anos",2014,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Outubro","Homens",1,"-"
"Sul","49 anos",2014,"Outubro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Novembro","Homens",NA,"-"
"Sul","49 anos",2014,"Novembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Dezembro","Homens",1,"-"
"Sul","49 anos",2014,"Dezembro","Mulheres",2,"-"
"Sul","49 anos",2014,"Janeiro","Homens",1,"-"
"Sul","49 anos",2014,"Janeiro","Mulheres",1,"-"
"Sul","49 anos",2014,"Fevereiro","Homens",1,"-"
"Sul","49 anos",2014,"Fevereiro","Mulheres",2,"-"
"Sul","49 anos",2014,"Março","Homens",NA,"-"
"Sul","49 anos",2014,"Março","Mulheres",1,"-"
"Sul","49 anos",2014,"Abril","Homens",1,"-"
"Sul","49 anos",2014,"Abril","Mulheres",1,"-"
"Sul","49 anos",2014,"Maio","Homens",NA,"-"
"Sul","49 anos",2014,"Maio","Mulheres",1,"-"
"Sul","49 anos",2014,"Junho","Homens",NA,"-"
"Sul","49 anos",2014,"Junho","Mulheres",NA,"-"
"Sul","49 anos",2014,"Julho","Homens",NA,"-"
"Sul","49 anos",2014,"Julho","Mulheres",1,"-"
"Sul","49 anos",2014,"Agosto","Homens",1,"-"
"Sul","49 anos",2014,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2014,"Setembro","Homens",NA,"-"
"Sul","49 anos",2014,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Outubro","Homens",1,"-"
"Sul","49 anos",2014,"Outubro","Mulheres",2,"-"
"Sul","49 anos",2014,"Novembro","Homens",1,"-"
"Sul","49 anos",2014,"Novembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Dezembro","Homens",NA,"-"
"Sul","49 anos",2014,"Dezembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Janeiro","Homens",1,"-"
"Sul","49 anos",2014,"Janeiro","Mulheres",1,"-"
"Sul","49 anos",2014,"Fevereiro","Homens",NA,"-"
"Sul","49 anos",2014,"Fevereiro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Março","Homens",1,"-"
"Sul","49 anos",2014,"Março","Mulheres",NA,"-"
"Sul","49 anos",2014,"Abril","Homens",NA,"-"
"Sul","49 anos",2014,"Abril","Mulheres",1,"-"
"Sul","49 anos",2014,"Maio","Homens",NA,"-"
"Sul","49 anos",2014,"Maio","Mulheres",NA,"-"
"Sul","49 anos",2014,"Junho","Homens",2,"-"
"Sul","49 anos",2014,"Junho","Mulheres",3,"-"
"Sul","49 anos",2014,"Julho","Homens",1,"-"
"Sul","49 anos",2014,"Julho","Mulheres",NA,"-"
"Sul","49 anos",2014,"Agosto","Homens",NA,"-"
"Sul","49 anos",2014,"Agosto","Mulheres",NA,"-"
"Sul","49 anos",2014,"Setembro","Homens",1,"-"
"Sul","49 anos",2014,"Setembro","Mulheres",NA,"-"
"Sul","49 anos",2014,"Outubro","Homens",2,"-"
"Sul","49 anos",2014,"Outubro","Mulheres",1,"-"
"Sul","49 anos",2014,"Novembro","Homens",NA,"-"
"Sul","49 anos",2014,"Novembro","Mulheres",1,"-"
"Sul","49 anos",2014,"Dezembro","Homens",1,"-"
"Sul","49 anos",2014,"Dezembro","Mulheres",1,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Homens",89,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Mulheres",84,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Homens",80,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Mulheres",73,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Homens",77,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Mulheres",82,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Homens",99,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Mulheres",93,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Homens",81,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Mulheres",78,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Homens",94,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Mulheres",82,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Homens",86,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Mulheres",84,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Homens",83,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Mulheres",76,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Homens",69,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Mulheres",73,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Homens",86,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Mulheres",58,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Homens",71,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Mulheres",60,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Homens",65,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Mulheres",64,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Homens",78,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Mulheres",67,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Homens",70,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Mulheres",79,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Homens",84,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Mulheres",85,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Homens",75,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Mulheres",86,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Homens",80,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Mulheres",77,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Homens",78,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Mulheres",88,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Homens",54,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Mulheres",63,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Homens",70,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Mulheres",77,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Homens",105,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Mulheres",62,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Homens",75,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Mulheres",71,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Homens",68,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Mulheres",61,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Homens",72,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Mulheres",79,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Homens",77,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Mulheres",69,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Homens",76,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Mulheres",87,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Homens",89,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Mulheres",91,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Homens",92,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Mulheres",81,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Homens",94,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Mulheres",86,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Homens",91,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Mulheres",78,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Homens",80,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Mulheres",80,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Homens",80,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Mulheres",74,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Homens",92,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Mulheres",91,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Homens",82,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Mulheres",62,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Homens",67,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Mulheres",69,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Homens",69,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Mulheres",70,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Homens",67,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Mulheres",83,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Homens",67,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Mulheres",70,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Homens",96,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Mulheres",73,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Homens",84,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Mulheres",87,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Homens",81,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Mulheres",101,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Homens",94,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Mulheres",72,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Homens",85,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Mulheres",76,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Homens",75,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Mulheres",80,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Homens",81,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Mulheres",91,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Homens",80,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Mulheres",78,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Homens",68,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Mulheres",65,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Homens",82,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Mulheres",61,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Homens",78,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Janeiro","Mulheres",91,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Homens",79,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Fevereiro","Mulheres",75,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Homens",74,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Março","Mulheres",82,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Homens",75,"2"
"Centro-Oeste","Menos de 15 anos",2015,"Abril","Mulheres",90,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Homens",84,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Maio","Mulheres",79,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Homens",81,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Junho","Mulheres",83,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Homens",87,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Julho","Mulheres",80,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Homens",75,"1"
"Centro-Oeste","Menos de 15 anos",2015,"Agosto","Mulheres",68,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Homens",74,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Setembro","Mulheres",71,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Homens",66,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Outubro","Mulheres",69,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Homens",68,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Novembro","Mulheres",54,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Homens",58,"-"
"Centro-Oeste","Menos de 15 anos",2015,"Dezembro","Mulheres",60,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Janeiro","Homens",85,"2"
"Centro-Oeste","Menos de 15 anos",2016,"Janeiro","Mulheres",84,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Fevereiro","Homens",90,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Fevereiro","Mulheres",75,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Março","Homens",93,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Março","Mulheres",81,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Abril","Homens",86,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Abril","Mulheres",80,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Maio","Homens",97,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Maio","Mulheres",81,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Junho","Homens",87,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Junho","Mulheres",79,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Julho","Homens",91,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Julho","Mulheres",76,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Agosto","Homens",71,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Agosto","Mulheres",75,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Setembro","Homens",93,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Setembro","Mulheres",78,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Outubro","Homens",75,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Outubro","Mulheres",68,"2"
"Centro-Oeste","Menos de 15 anos",2016,"Novembro","Homens",83,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Novembro","Mulheres",83,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Dezembro","Homens",71,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Dezembro","Mulheres",66,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Janeiro","Homens",65,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Janeiro","Mulheres",84,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Fevereiro","Homens",84,"2"
"Centro-Oeste","Menos de 15 anos",2016,"Fevereiro","Mulheres",66,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Março","Homens",88,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Março","Mulheres",77,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Abril","Homens",97,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Abril","Mulheres",79,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Maio","Homens",87,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Maio","Mulheres",83,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Junho","Homens",77,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Junho","Mulheres",82,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Julho","Homens",84,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Julho","Mulheres",81,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Agosto","Homens",69,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Agosto","Mulheres",70,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Setembro","Homens",88,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Setembro","Mulheres",90,"1"
"Centro-Oeste","Menos de 15 anos",2016,"Outubro","Homens",71,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Outubro","Mulheres",72,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Novembro","Homens",66,"-"
"Centro-Oeste","Menos de 15 anos",2016,"Novembro","Mulheres",67,"-"
